5088,1031,2292
5100,1019,2298
5108,1021,2294
5119,1027,2288
5134,1021,2293
5143,1019,2302
5155,1017,2300
5171,1015,2310
5177,1008,2303
5184,1016,2307
5200,1010,2318
5206,999,2318
5217,999,2314
5229,995,2325
5245,1000,2325
5252,990,2331
5259,990,2330
5275,986,2321
5283,977,2315
5290,972,2312
5297,969,2316
5302,970,2309
5308,967,2315
5317,950,2321
5332,947,2323
5341,941,2319
5348,927,2329
5361,935,2337
5378,932,2340
5388,931,2340
5390,938,2344
5396,933,2355
5413,925,2350
5417,924,2361
5432,923,2365
5443,915,2363
5445,912,2359
5449,902,2367
5456,903,2368
5466,897,2366
5475,896,2364
5487,897,2364
5500,898,2375
5514,899,2388
5530,902,2386
5540,900,2383
5543,901,2386
5557,898,2381
5568,894,2378
5573,889,2384
5580,890,2385
5589,893,2379
5602,892,2386
5615,889,2379
5629,883,2389
5645,878,2391
5657,876,2392
5671,868,2388
5679,865,2373
5690,864,2374
5697,860,2374
5711,867,2365
5723,864,2379
5731,860,2365
5741,862,2363
5745,861,2359
5760,854,2359
5758,851,2355
5775,854,2344
5789,863,2326
5799,863,2326
5810,851,2322
5818,853,2317
5833,846,2304
5846,840,2302
5861,843,2301
5870,841,2304
5884,834,2294
5896,833,2288
5913,830,2281
5921,829,2273
5927,830,2277
5937,832,2270
5949,825,2265
5961,825,2261
5971,824,2270
5987,824,2264
5999,814,2264
6013,805,2254
6016,805,2261
6028,801,2258
6039,793,2266
6049,792,2278
6060,785,2278
6073,780,2282
6087,783,2276
6098,778,2274
6118,775,2270
6123,774,2260
6134,774,2259
6155,776,2242
6160,772,2247
6175,770,2234
6179,769,2234
6194,775,2224
6212,776,2215
6221,772,2218
6235,767,2218
6243,767,2207
6256,763,2216
6260,765,2215
6274,767,2214
6289,762,2197
6301,765,2199
6309,767,2195
6322,767,2189
6330,761,2199
6340,758,2194
6347,756,2189
6361,748,2202
6377,751,2218
6387,751,2226
6396,743,2217
6410,738,2227
6417,736,2222
6428,730,2221
6445,726,2218
6460,731,2219
6476,735,2217
6490,738,2217
6497,733,2224
6514,739,2214
6528,740,2212
6541,741,2213
6550,733,2205
6568,733,2209
6574,729,2218
6587,723,2231
6595,725,2218
6599,719,2224
6616,718,2222
6633,722,2232
6636,719,2211
6649,719,2219
6671,717,2222
6686,714,2219
6697,710,2224
6707,713,2221
6721,715,2215
6731,717,2216
6745,713,2223
6752,712,2220
6757,712,2214
6777,708,2214
6795,708,2217
6809,707,2210
6820,705,2201
6836,707,2200
6842,706,2207
6851,708,2216
6863,713,2229
6879,711,2225
6889,709,2220
6898,703,2219
6913,712,2227
6925,705,2220
6937,705,2216
6947,707,2227
6959,703,2228
6966,699,2220
6980,700,2232
6995,701,2239
7004,701,2234
7022,695,2237
7034,694,2229
7044,696,2241
7058,704,2233
7075,704,2235
7088,703,2228
7087,700,2219
7099,694,2228
7113,692,2227
7121,692,2226
7133,696,2231
7159,697,2233
7178,697,2234
7184,694,2240
7189,691,2237
7206,691,2240
7216,686,2236
7230,684,2228
7249,685,2222
7266,688,2224
7274,689,2237
7293,684,2229
7302,689,2236
7307,688,2232
7319,687,2225
7324,680,2223
7332,679,2230
7335,679,2228
7352,682,2221
7366,681,2225
7384,675,2231
7404,673,2238
7415,672,2248
7429,672,2244
7445,677,2244
7454,684,2255
7464,683,2263
7476,677,2250
7486,679,2258
7499,680,2261
7514,677,2262
7522,680,2262
7527,684,2260
7531,684,2263
7535,682,2273
7549,683,2277
7561,684,2281
7576,685,2278
7589,686,2289
7597,684,2288
7613,687,2288
7626,692,2279
7643,689,2264
7651,686,2282
7664,684,2278
7663,685,2258
7675,682,2261
7682,683,2257
7690,690,2263
7703,690,2263
7712,693,2266
7727,694,2258
7742,697,2267
7747,697,2271
7759,695,2273
7766,698,2275
7772,699,2267
7783,700,2257
7789,700,2264
7802,702,2260
7816,704,2262
7831,710,2269
7848,716,2273
7861,715,2258
7870,718,2255
7871,717,2242
7880,713,2239
7890,718,2241
7902,718,2245
7913,717,2244
7928,714,2245
7937,715,2244
7951,715,2237
7953,716,2229
7976,714,2221
7989,716,2222
8000,720,2218
8005,724,2221
8004,727,2217
8024,729,2214
8023,733,2199
8032,734,2196
8044,736,2191
8057,737,2183
8062,740,2187
8077,741,2191
8089,741,2188
8103,743,2185
8120,745,2166
8127,748,2161
8134,747,2161
8149,746,2166
8151,746,2179
8167,748,2172
8177,750,2166
8189,748,2180
8194,749,2166
8198,753,2167
8205,755,2159
8213,756,2163
8221,764,2155
8233,767,2158
8252,768,2147
8263,772,2149
8268,774,2154
8278,777,2152
8293,781,2161
8292,780,2154
8297,777,2155
8306,777,2144
8311,778,2153
8325,781,2146
8325,782,2138
8332,783,2139
8346,784,2127
8354,786,2131
8367,791,2129
8374,791,2124
8390,792,2117
8400,794,2110
8406,793,2098
8422,795,2093
8431,795,2085
8438,795,2080
8446,798,2092
8456,802,2091
8468,810,2089
8475,815,2085
8477,816,2081
8485,817,2067
8494,819,2070
8501,821,2078
8509,820,2082
8515,819,2094
8527,820,2094
8534,823,2091
8540,824,2083
8553,826,2084
8561,829,2095
8565,836,2078
8569,836,2081
8579,836,2088
8586,839,2074
8597,832,2067
8603,833,2073
8609,830,2072
8622,832,2080
8626,836,2075
8628,835,2079
8636,840,2070
8636,843,2071
8643,843,2064
8649,850,2068
8657,852,2071
8669,851,2068
8686,854,2060
8699,856,2063
8707,860,2057
8717,858,2061
8729,860,2062
8743,859,2057
8760,862,2050
8768,862,2046
8775,864,2048
8784,863,2048
8790,868,2058
8797,871,2055
8802,871,2050
8810,872,2052
8821,875,2044
8835,878,2040
8840,883,2038
8847,885,2030
8849,887,2027
8853,887,2027
8865,887,2013
8872,886,2025
8887,886,2014
8899,888,2012
8902,888,2007
8903,889,2001
8908,891,2002
8918,894,1999
8926,895,2009
8931,898,2008
8944,901,2003
8959,905,2001
8971,913,2004
8980,913,2015
8979,920,2001
8983,926,2003
8990,926,2002
8999,927,2001
9009,928,2001
9019,931,1999
9026,937,1998
9038,938,1990
9046,942,1992
9053,944,1991
9057,943,1990
9048,940,1993
9056,939,1995
9058,943,1990
9073,949,1983
9081,950,1989
9085,954,1994
9091,955,1993
9102,957,1991
9122,958,1986
9119,963,1980
9133,968,1977
9147,971,1984
9151,972,1992
9157,972,1994
9164,974,1979
9170,977,1997
9173,976,1995
9182,973,2004
9180,973,2010
9184,974,2019
9197,975,2026
9203,977,2026
9205,982,2023
9217,985,2026
9226,988,2023
9236,992,2028
9244,994,2026
9247,1001,2022
9246,1002,2028
9262,1007,2026
9269,1008,2040
9285,1012,2037
9286,1015,2031
9287,1014,2040
9289,1016,2036
9282,1016,2030
9287,1017,2027
9300,1017,2029
9309,1019,2027
9326,1020,2026
9332,1019,2019
9331,1020,2022
9331,1021,2025
9344,1022,2021
9350,1024,2019
9355,1024,2016
9373,1031,2021
9379,1030,2015
9391,1031,2019
9398,1032,2022
9399,1035,2029
9404,1037,2024
9406,1039,2013
9420,1041,2012
9428,1044,2009
9434,1043,2003
9435,1038,1995
9442,1037,1990
9446,1043,1992
9452,1045,1989
9463,1052,1996
9460,1055,1999
9462,1059,2000
9469,1061,1989
9464,1063,1989
9467,1060,1989
9477,1064,1999
9478,1067,1994
9482,1068,1991
9493,1072,1987
9491,1075,1989
9504,1079,1984
9516,1079,1991
9516,1082,1984
9519,1082,1983
9524,1080,1993
9531,1083,1994
9527,1089,1994
9535,1093,1993
9540,1091,1979
9548,1094,1986
9555,1097,1968
9566,1099,1966
9567,1104,1959
9581,1106,1961
9592,1109,1955
9585,1107,1928
9582,1111,1931
9580,1117,1937
9589,1117,1937
9590,1122,1933
9591,1123,1926
9590,1128,1929
9590,1130,1930
9591,1132,1930
9587,1130,1926
9595,1132,1932
9602,1136,1925
9607,1139,1923
9609,1140,1913
9613,1144,1914
9613,1144,1900
9616,1143,1896
9621,1143,1898
9623,1147,1902
9617,1150,1890
9619,1152,1895
9623,1154,1899
9627,1158,1901
9629,1161,1899
9634,1163,1896
9644,1165,1886
9635,1167,1890
9637,1169,1893
9636,1175,1900
9636,1174,1900
9637,1173,1899
9644,1174,1900
9649,1172,1899
9660,1175,1903
9663,1180,1904
9668,1187,1899
9671,1188,1891
9676,1190,1884
9679,1190,1874
9681,1198,1878
9684,1201,1871
9676,1202,1874
9683,1205,1875
9686,1205,1873
9679,1209,1877
9684,1212,1877
9690,1213,1884
9690,1216,1888
9701,1218,1886
9706,1220,1882
9709,1226,1887
9715,1225,1887
9715,1228,1880
9724,1230,1866
9724,1234,1866
9722,1235,1869
9724,1238,1868
9730,1239,1862
9739,1244,1854
9733,1245,1849
9740,1244,1847
9740,1244,1846
9745,1244,1840
9749,1248,1841
9750,1251,1848
9750,1254,1851
9759,1256,1852
9758,1260,1849
9764,1260,1852
9762,1265,1852
9769,1266,1847
9764,1269,1835
9761,1275,1828
9757,1277,1830
9767,1281,1824
9774,1279,1828
9771,1278,1829
9774,1279,1832
9780,1284,1832
9779,1282,1833
9784,1284,1832
9784,1286,1827
9792,1288,1826
9796,1294,1827
9799,1296,1833
9801,1298,1841
9806,1298,1830
9805,1300,1825
9807,1300,1828
9816,1300,1823
9813,1302,1826
9816,1306,1835
9815,1308,1831
9816,1311,1822
9819,1311,1816
9820,1311,1819
9826,1314,1824
9826,1317,1821
9825,1317,1836
9823,1316,1835
9824,1316,1824
9831,1319,1822
9835,1319,1821
9835,1324,1820
9837,1322,1815
9829,1323,1808
9834,1322,1812
9842,1321,1798
9844,1322,1790
9846,1325,1783
9851,1331,1782
9855,1338,1786
9854,1339,1795
9853,1339,1793
9857,1341,1785
9863,1345,1790
9871,1347,1801
9865,1354,1808
9853,1358,1804
9860,1359,1798
9863,1359,1789
9874,1359,1796
9868,1361,1789
9861,1361,1791
9865,1368,1796
9862,1370,1802
9862,1375,1806
9864,1376,1806
9869,1380,1808
9875,1379,1806
9881,1380,1817
9882,1381,1823
9887,1384,1823
9892,1387,1824
9897,1390,1811
9894,1391,1815
9901,1393,1819
9899,1398,1822
9899,1403,1833
9901,1404,1849
9908,1404,1855
9911,1407,1856
9905,1404,1861
9897,1403,1866
9890,1409,1871
9893,1409,1871
9893,1407,1856
9889,1408,1862
9899,1412,1864
9904,1415,1857
9905,1416,1857
9911,1416,1852
9915,1419,1851
9911,1421,1841
9911,1429,1833
9912,1429,1832
9917,1433,1824
9920,1439,1828
9917,1447,1825
9922,1452,1824
9913,1455,1822
9913,1456,1820
9916,1458,1823
9913,1460,1830
9913,1464,1824
9910,1469,1817
9912,1471,1813
9907,1473,1822
9911,1474,1823
9915,1477,1825
9919,1478,1823
9916,1481,1820
9919,1482,1822
9916,1483,1818
9912,1486,1816
9920,1494,1810
9909,1498,1806
9915,1502,1805
9910,1509,1802
9913,1506,1802
9912,1507,1794
9910,1511,1793
9908,1511,1791
9909,1513,1796
9912,1512,1792
9911,1516,1797
9915,1518,1791
9921,1524,1792
9921,1527,1794
9916,1530,1794
9922,1531,1790
9919,1530,1788
9928,1532,1787
9922,1533,1784
9920,1537,1781
9920,1541,1776
9920,1547,1782
9918,1547,1781
9922,1549,1777
9916,1552,1779
9925,1556,1775
9927,1559,1772
9931,1560,1782
9932,1566,1778
9937,1569,1773
9937,1571,1784
9937,1570,1781
9940,1574,1782
9942,1580,1772
9940,1579,1778
9939,1582,1767
9942,1581,1759
9942,1579,1761
9941,1581,1758
9940,1586,1748
9934,1589,1760
9933,1591,1767
9933,1593,1764
9928,1591,1758
9927,1595,1770
9927,1597,1760
9929,1599,1760
9926,1605,1766
9934,1606,1762
9931,1606,1761
9927,1604,1757
9930,1607,1756
9932,1612,1763
9937,1614,1762
9938,1616,1757
9940,1615,1754
9937,1616,1757
9939,1621,1752
9937,1624,1739
9949,1626,1736
9947,1625,1719
9954,1631,1722
9952,1632,1718
9950,1638,1730
9955,1639,1735
9955,1641,1736
9949,1644,1729
9945,1644,1723
9939,1649,1718
9931,1648,1716
9934,1648,1709
9941,1655,1699
9935,1656,1708
9934,1656,1707
9933,1661,1700
9935,1662,1683
9939,1662,1682
9934,1668,1682
9934,1669,1685
9934,1670,1681
9936,1674,1675
9931,1676,1681
9933,1680,1685
9937,1682,1682
9932,1686,1670
9932,1687,1670
9935,1687,1668
9943,1689,1674
9942,1689,1680
9940,1689,1682
9940,1692,1663
9943,1695,1662
9943,1699,1674
9949,1701,1659
9953,1704,1663
9954,1705,1665
9952,1705,1665
9953,1709,1667
9956,1711,1668
9954,1715,1671
9955,1720,1664
9962,1722,1663
9959,1727,1663
9952,1725,1649
9951,1724,1645
9948,1726,1642
9946,1730,1648
9954,1732,1657
9953,1734,1657
9944,1736,1653
9947,1741,1651
9944,1745,1660
9943,1744,1659
9943,1742,1659
9934,1742,1659
9934,1746,1671
9932,1746,1675
9930,1749,1680
9930,1750,1681
9935,1753,1671
9937,1755,1669
9935,1759,1671
9931,1761,1668
9937,1766,1669
9939,1770,1672
9942,1773,1676
9947,1777,1679
9941,1780,1681
9945,1781,1679
9953,1783,1668
9957,1791,1670
9956,1793,1666
9954,1796,1669
9951,1799,1669
9944,1802,1663
9942,1799,1666
9938,1803,1655
9934,1805,1664
9933,1812,1663
9929,1815,1655
9930,1816,1659
9935,1817,1665
9933,1815,1672
9937,1816,1687
9942,1820,1695
9943,1821,1695
9943,1827,1698
9943,1827,1700
9946,1831,1703
9945,1835,1695
9953,1831,1681
9958,1838,1691
9962,1844,1680
9957,1846,1681
9958,1846,1683
9955,1843,1669
9947,1843,1667
9951,1848,1661
9953,1852,1668
9949,1853,1667
9951,1856,1672
9956,1860,1679
9944,1861,1678
9938,1862,1676
9943,1861,1675
9945,1867,1681
9949,1875,1681
9958,1873,1685
9952,1878,1681
9948,1886,1669
9945,1890,1677
9947,1891,1683
9945,1893,1682
9948,1890,1682
9955,1894,1681
9960,1896,1683
9953,1898,1677
9949,1901,1666
9951,1903,1669
9952,1907,1675
9950,1909,1680
9948,1912,1678
9946,1915,1682
9945,1918,1682
9942,1921,1686
9942,1924,1675
9939,1925,1668
9938,1924,1671
9943,1925,1674
9946,1929,1681
9949,1934,1680
9951,1935,1680
9958,1939,1683
9955,1938,1683
9950,1941,1681
9955,1939,1661
9951,1940,1648
9953,1941,1650
9951,1944,1651
9947,1942,1648
9948,1942,1647
9941,1945,1643
9947,1944,1644
9954,1942,1640
9957,1946,1648
9955,1946,1659
9960,1957,1649
9961,1960,1640
9956,1960,1640
9951,1961,1635
9953,1963,1633
9949,1965,1625
9942,1963,1621
9943,1964,1628
9938,1966,1633
9944,1962,1630
9950,1961,1630
9945,1961,1629
9947,1961,1626
9949,1964,1633
9944,1968,1622
9945,1970,1624
9951,1975,1620
9948,1980,1627
9948,1980,1631
9955,1979,1628
9956,1976,1625
9954,1979,1628
9956,1980,1636
9948,1986,1633
9953,1991,1619
9951,1993,1612
9961,1998,1609
9959,1999,1607
